application_id,city,zip,application_submission_date,facility_type,sector,pv_capacity_kw,total_system_costs,total_rebate,mounting_location,ppa_lease,payment_status,geothermal_capacity_tons,solar_water_capacity_sq_ft,wind_capacity_kw
R01845,Ocean View,19970,2013-08-05 00:00:00,PV,Residential,6.0,22400.0,7000.0,,,Paid,,,
R01843,Newark,19713,2013-08-06 00:00:00,PV,Residential,7.5,26474.0,8125.0,,,Paid,,,
R01847,Townsend,19734,2013-08-08 00:00:00,PV,Residential,4.8,18000.0,6000.0,,,Paid,,,
R01849,Wilmington,19810,2013-08-09 00:00:00,PV,Residential,5.2,18346.0,6400.0,,,Paid,,,
R01846,New Castle,19720,2013-08-14 00:00:00,PV,Solar Lease,4.8,23520.0,6000.0,,,Paid,,,
R01848,Millsboro,19966,2013-08-14 00:00:00,PV,Solar Lease,5.52,28224.0,6640.0,,,Paid,,,
R01850,Newark,19711,2013-08-19 00:00:00,Geothermal,Residential,,30250.0,3000.0,,,Paid,4.0,,
R01854,Lewes,19958,2013-08-20 00:00:00,PV,Residential,6.0,29175.0,7000.0,,,Paid,,,
R01851,Milton,19968,2013-08-20 00:00:00,PV,Residential,5.61,30250.0,6707.5,,,Paid,,,
NR00257,Georgetown,19947,2013-08-20 00:00:00,PV,Non_Profit,49.98,249750.0,48000.0,,,Paid,,,
R01853,Georgetown,19947,2013-08-20 00:00:00,PV,Residential,5.4,22822.0,6550.0,,,Paid,,,
R01852,Rehoboth Beach,19971,2013-08-20 00:00:00,PV,Residential,8.64,27872.0,8980.0,,,Paid,,,
R01856,Lewes,19958,2013-08-22 00:00:00,PV,Residential,7.0,35000.0,7375.0,,,Paid,,,
R01855,Wilmington,19805,2013-08-22 00:00:00,PV,Residential,4.0,16464.0,5000.0,,,Paid,,,
R01857,Harbeson,19951,2013-08-23 00:00:00,Geothermal,Residential,,38555.0,5000.0,,,Paid,8.0,,
R01859,Hockessin,19707,2013-08-23 00:00:00,Geothermal,Residential,,14200.0,3000.0,,,Paid,4.0,,
NR00258,Newark,19713,2013-08-27 00:00:00,PV,Non_Profit,49.98,148441.0,48000.0,,,Paid,,,
R01860,Wilmington,19803,2013-08-27 00:00:00,PV,Residential,5.1,17456.0,6325.0,,,Paid,,,
R01861,Wilmington,19810,2013-08-28 00:00:00,PV,Residential,4.9,17118.0,6125.0,,,Paid,,,
R01862,Wilmington,19803,2013-08-29 00:00:00,PV,Residential,4.75,23353.0,5937.5,,,Paid,,,
R01863,Rehoboth Beach,19971,2013-09-03 00:00:00,PV,Residential,5.25,22700.0,6347.5,,,Paid,,,
R01864,Dover,19901,2013-09-03 00:00:00,PV,Residential,4.9,17130.0,6125.0,,,Paid,,,
R01867,Dover,19901,2013-09-03 00:00:00,PV,Solar Lease,10.78,50773.8,10273.0,,,Paid,,,
R01866,Rehoboth Beach,19971,2013-09-05 00:00:00,PV,Residential,7.65,25314.0,8237.5,,,Paid,,,
R01872,Rehoboth Beach,19971,2013-09-09 00:00:00,Geothermal,Residential,,9160.0,2300.0,,,Paid,3.0,,
R01870,Seaford,19973,2013-09-09 00:00:00,Geothermal,Residential,,23930.0,3000.0,,,Paid,4.0,,
R01868,Newark,19711,2013-09-09 00:00:00,PV,Residential,6.12,19044.4,7090.0,,,Paid,,,
R01871,Harbeson,19951,2013-09-10 00:00:00,PV,Residential,9.36,28000.0,9520.0,,,Paid,,,
R01873,Harrington,19952,2013-09-11 00:00:00,Geothermal,Residential,,13650.0,2300.0,,,Paid,3.0,,
R01875,Millsboro,19966,2013-09-12 00:00:00,PV,Solar Lease,6.96,34104.0,7720.0,,,Paid,,,
R01878,Newark,19711,2013-09-12 00:00:00,PV,Solar Lease,3.0,14700.0,3750.0,,,Paid,,,
R01876,Rehoboth Beach,19971,2013-09-12 00:00:00,PV,Residential,4.06,13804.0,5075.0,,,Paid,,,
R01879,Selbyville,19975,2013-09-13 00:00:00,PV,Residential,7.65,23404.0,8237.5,,,Paid,,,
R01881,Laurel,19956,2013-09-16 00:00:00,Geothermal,Residential,,22650.0,3700.0,,,Paid,5.0,,
R01880,Rehoboth Beach,19971,2013-09-16 00:00:00,PV,Residential,4.06,13804.0,5075.0,,,Paid,,,
R01883,Bear,19701,2013-09-20 00:00:00,Geothermal,Residential,,24580.0,3000.0,,,Paid,4.0,,
R01882,Hockessin,19707,2013-09-20 00:00:00,PV,Solar Lease,13.75,67375.0,11312.5,,,Paid,,,
R01874,Rehoboth Beach,19971,2013-09-20 00:00:00,PV,Residential,11.0,31900.0,10350.0,,,Paid,,,
R01887,Lewes,19958,2013-09-23 00:00:00,PV,Residential,5.5,29975.0,6625.0,,,Paid,,,
R01886,Lewes,19958,2013-09-23 00:00:00,PV,Residential,5.5,29975.0,6625.0,,,Paid,,,
R01888,Ocean View,19970,2013-09-23 00:00:00,PV,Residential,6.0,29975.0,7000.0,,,Paid,,,
R01884,Wilmington,19805,2013-09-23 00:00:00,PV,Solar Lease,4.32,21168.0,5400.0,,,Paid,,,
R01889,Camden-Wyoming,19934,2013-09-23 00:00:00,PV,Residential,16.43,41500.0,12250.5,,,Paid,,,
R01891,Lewes,19958,2013-09-24 00:00:00,PV,Residential,9.0,45000.0,9250.0,,,Paid,,,
R01892,Newark,19711,2013-09-24 00:00:00,PV,Solar Lease,7.5,36750.0,8125.0,,,Paid,,,
R01890,Felton,19943,2013-09-24 00:00:00,PV,Solar Lease,10.29,48465.9,10101.5,,,Paid,,,
R01877,Selbyville,19975,2013-09-25 00:00:00,PV,Residential,5.72,19373.0,6790.0,,,Paid,,,
R01893,Wilmington,19810,2013-09-25 00:00:00,PV,Residential,5.2,17860.0,6400.0,,,Paid,,,
R01894,Newark,19711,2013-09-26 00:00:00,Geothermal,Residential,,,2300.0,,,Paid,3.0,,
R01895,Newark,19711,2013-09-27 00:00:00,PV,Residential,7.65,24896.0,8237.5,,,Paid,,,
R01896,Newark,19713,2013-09-30 00:00:00,PV,Residential,7.0,22890.0,7750.0,,,Paid,,,
R01916,Ocean View,19970,2013-10-01 00:00:00,PV,Residential,2.29,9079.16,2868.75,,,Paid,,,
R01897,Bethany Beach,19930,2013-10-02 00:00:00,PV,Residential,8.0,29932.0,8500.0,,,Paid,,,
R01898,Bear,19701,2013-10-02 00:00:00,PV,Residential,7.5,31650.0,8125.0,,,Paid,,,
R01901,Townsend,19734,2013-10-04 00:00:00,PV,Solar Lease,14.73,110779.2,14732.0,,,Paid,,,
R01900,Bridgeville,19933,2013-10-04 00:00:00,PV,Solar Lease,8.33,21643.91,8747.5,,,Paid,,,
R01899,Wilmington,19809,2013-10-04 00:00:00,PV,Residential,2.6,14035.0,5200.0,,,Paid,,,
R01902,Rehoboth Beach,19971,2013-10-07 00:00:00,Geothermal,Residential,,21250.0,2300.0,,,Paid,3.0,,
R01903,Lewes,19958,2013-10-10 00:00:00,PV,Residential,5.17,28435.0,6377.0,,,Paid,,,
R01904,Hartly,19953,2013-10-14 00:00:00,PV,Residential,7.29,22744.8,7967.5,,,Paid,,,
R01906,Wilmington,19803,2013-10-15 00:00:00,PV,Solar Lease,8.33,39234.3,8747.5,,,Paid,,,
R01907,Dewey Beach,19971,2013-10-15 00:00:00,Geothermal,Residential,,,5000.0,,,Paid,8.0,,
R01908,Bethany Beach,19930,2013-10-17 00:00:00,PV,Residential,6.24,20280.0,7180.0,,,Paid,,,
R01909,Middletown,19709,2013-10-17 00:00:00,PV,Solar Lease,9.8,46158.0,9850.0,,,Paid,,,
R01911,Lewes,19958,2013-10-21 00:00:00,PV,Residential,5.5,24975.0,6625.0,,,Paid,,,
R01912,Middletown,19709,2013-10-21 00:00:00,PV,Solar Lease,8.82,41542.2,9115.0,,,Paid,,,
R01910,Townsend,19734,2013-10-21 00:00:00,PV,Solar Lease,6.125,28848.75,7093.75,,,Paid,,,
R01914,Townsend,19734,2013-10-22 00:00:00,PV,Residential,2.65,8774.0,1987.5,,,Paid,,,
R01905,Georgetown,19947,2013-10-22 00:00:00,PV,Solar Lease,10.04,47311.95,10015.75,,,Paid,,,
R01913,Newark,19702,2013-10-22 00:00:00,PV,Solar Lease,7.28,34288.8,7960.0,,,Paid,,,
R01918,Ocean View,19970,2013-10-29 00:00:00,Geothermal,Residential,,32445.0,3700.0,,,Paid,5.0,,
R01920,Bear,19701,2013-10-31 00:00:00,PV,Solar Lease,8.25,38857.5,8687.5,,,Paid,,,
R01919,Wilmington,19805,2013-11-04 00:00:00,PV,Residential,4.0,16464.0,5000.0,,,Paid,,,
R01921,Wilmington,19808,2013-11-04 00:00:00,PV,Solar Lease,9.36,44085.6,9520.0,,,Paid,,,
R01922,Wilmington,19810,2013-11-05 00:00:00,PV,Residential,4.68,18350.0,5850.0,,,Paid,,,
R01931,Lewes,19958,2013-11-06 00:00:00,PV,Residential,8.25,41250.0,8687.5,,,Paid,,,
R01930,Bethany Beach,19930,2013-11-06 00:00:00,PV,Residential,8.25,29076.0,8687.5,,,Paid,,,
R01924,Rehoboth Beach,19971,2013-11-06 00:00:00,PV,Residential,7.5,23625.0,8125.0,,,Paid,,,
R01927,Lewes,19958,2013-11-06 00:00:00,PV,Residential,5.5,17050.0,6625.0,,,Paid,,,
R01923,Camden-Wyoming,19934,2013-11-06 00:00:00,PV,Residential,8.32,19278.0,8740.0,,,Paid,,,
R01926,Bethany Beach,19930,2013-11-06 00:00:00,PV,Residential,5.22,19225.0,6418.75,,,Paid,,,
R02004,Ocean View,19970,2013-11-07 00:00:00,PV,Residential,6.25,29038.0,7187.5,,,Paid,,,
R01934,Bethany Beach,19930,2013-11-12 00:00:00,Geothermal,Residential,,48450.0,3700.0,,,Paid,5.0,,
R01929,Lewes,19958,2013-11-12 00:00:00,PV,Residential,7.0,21700.0,7750.0,,,Paid,,,
R01932,Harrington,19952,2013-11-12 00:00:00,PV,Residential,4.0,16422.0,5000.0,,,Paid,,,
R01928,Lewes,19958,2013-11-12 00:00:00,PV,Residential,6.5,20150.0,7375.0,,,Paid,,,
R01935,Wilmington,19808,2013-11-12 00:00:00,PV,Solar Lease,4.25,20017.5,5312.5,,,Paid,,,
R01942,Ocean View,19970,2013-11-13 00:00:00,PV,Residential,15.95,42000.0,12082.5,,,Paid,,,
R01943,Dewey Beach,19971,2013-11-13 00:00:00,PV,Solar Lease,5.145,24232.95,6358.75,,,Paid,,,
R01944,Smyrna,19977,2013-11-13 00:00:00,PV,Solar Lease,8.75,41212.5,9062.5,,,Paid,,,
R01937,Wilmington,19808,2013-11-13 00:00:00,PV,Residential,5.2,24160.0,6400.0,,,Paid,,,
R01941,Lewes,19958,2013-11-13 00:00:00,PV,Residential,8.6,27100.0,8950.0,,,Paid,,,
R01915,Millsboro,19966,2013-11-13 00:00:00,PV,Residential,10.5,36750.0,10175.0,,,Paid,,,
R01947,Bethany Beach,19930,2013-11-13 00:00:00,Geothermal,Residential,,21500.0,3000.0,,,Paid,4.0,,
R01946,Fenwick Island,19944,2013-11-13 00:00:00,Geothermal,Residential,,31500.0,4400.0,,,Paid,6.0,,
R01938,Bear,19701,2013-11-13 00:00:00,PV,Residential,7.5,30500.0,8125.0,,,Paid,,,
R01948,Lewes,19958,2013-11-14 00:00:00,PV,Residential,12.72,35906.0,10952.0,,,Paid,,,
R01917,Lincoln,19960,2013-11-14 00:00:00,PV,Residential,6.5,23400.0,7375.0,,,Paid,,,
R01949,Smyrna,19977,2013-11-15 00:00:00,PV,Residential,2.85,7011.0,3562.5,,,Paid,,,
R01952,Ocean View,19970,2013-11-19 00:00:00,PV,Residential,6.0,32400.0,7000.0,,,Paid,,,
R01933,Wilmington,19808,2013-11-19 00:00:00,PV,Solar Lease,9.0,42390.0,9250.0,,,Paid,,,
R01951,Rehoboth Beach,19971,2013-11-19 00:00:00,PV,Residential,12.0,33200.0,10700.0,,,Paid,,,
R01955,Bethany Beach,19930,2013-11-20 00:00:00,Geothermal,Residential,,29807.0,3700.0,,,Paid,5.0,,
R01954,Milton,19968,2013-11-21 00:00:00,PV,Residential,5.335,28612.0,6501.25,,,Paid,,,
R01940,Bethel,19931,2013-11-21 00:00:00,PV,Residential,7.56,23941.0,8170.0,,,Paid,,,
R01953,Rehoboth Beach,19971,2013-11-21 00:00:00,PV,Residential,8.58,22750.0,8935.0,,,Paid,,,
R02005,Selbyville,19975,2013-11-21 00:00:00,PV,Non_Residential,6.0,21000.0,7000.0,,,Paid,,,
R01957,Townsend,19734,2013-11-21 00:00:00,PV,Residential,4.7,14500.0,5875.0,,,Paid,,,
R01958,Lewes,19958,2013-11-22 00:00:00,PV,Residential,7.5,22125.0,8125.0,,,Paid,,,
R01959,Lewes,19958,2013-11-25 00:00:00,PV,Residential,4.5,15525.0,5650.0,,,Paid,,,
R01956,Lewes,19958,2013-11-25 00:00:00,PV,Residential,5.5,27500.0,6625.0,,,Paid,,,
R01936,Hockessin,19707,2013-11-26 00:00:00,Geothermal,Residential,,31760.0,3000.0,,,Paid,4.0,,
R01939,New Castle,19720,2013-12-03 00:00:00,PV,Residential,6.5,19700.0,7375.0,,,Paid,,,
R01960,Bear,19701,2013-12-04 00:00:00,PV,Residential,6.48,20440.0,7360.0,,,Paid,,,
R01961,Bridgeville,19933,2013-12-05 00:00:00,PV,Residential,8.25,31600.0,8687.5,,,Paid,,,
R01963,Middletown,19709,2013-12-09 00:00:00,PV,Residential,7.8,25000.0,8350.0,,,Paid,,,
R01962,Clarksville,19970,2013-12-09 00:00:00,PV,Residential,8.25,29721.0,8687.5,,,Paid,,,
R01965,Rehoboth Beach,19971,2013-12-09 00:00:00,Geothermal,Residential,,20670.0,3000.0,,,Paid,4.0,,
R01966,Lewes,19958,2013-12-10 00:00:00,PV,Residential,8.52,24240.0,8893.75,,,Paid,,,
R01967,New Castle,19720,2013-12-11 00:00:00,PV,Solar Lease,5.75,11917.88,6812.5,,,Paid,,,
R01968,Wilmington,19809,2013-12-11 00:00:00,PV,Solar Lease,7.0,32970.0,7750.0,,,Paid,,,
R01972,Bear,19701,2013-12-11 00:00:00,PV,Solar Lease,9.55,45004.05,9666.25,,,Paid,,,
R01969,Newark,19702,2013-12-11 00:00:00,PV,Solar Lease,6.25,29437.5,7187.5,,,Paid,,,
R01970,Bear,19701,2013-12-11 00:00:00,PV,Solar Lease,8.08,38080.35,8563.75,,,Paid,,,
R01971,Middletown,19709,2013-12-11 00:00:00,PV,Solar Lease,8.25,16485.0,8687.5,,,Paid,,,
R01973,Middletown,19709,2013-12-11 00:00:00,PV,Solar Lease,8.25,38857.5,8687.5,,,Paid,,,
R01974,Rehoboth Beach,19971,2013-12-11 00:00:00,PV,Residential,7.65,29070.0,8237.5,,,Paid,,,
R01975,Bethany Beach,19930,2013-12-16 00:00:00,Geothermal,Residential,,13830.0,2000.0,,,Paid,5.0,,
R01985,Middletown,19709,2013-12-18 00:00:00,PV,Solar Lease,5.75,27082.5,6812.5,,,Paid,,,
R01980,Townsend,19734,2013-12-18 00:00:00,PV,Residential,10.53,30537.0,10185.5,,,Paid,,,
R01979,Lewes,19958,2013-12-18 00:00:00,Geothermal,Residential,,30900.0,5000.0,,,Paid,7.0,,
R01982,Lewes,19958,2013-12-18 00:00:00,PV,Residential,8.25,41250.0,8687.5,,,Paid,,,
R01977,Harrington,19952,2013-12-18 00:00:00,PV,Residential,11.13,38271.0,10395.5,,,Paid,,,
R01983,Bridgeville,19933,2013-12-18 00:00:00,PV,Solar Lease,6.75,31792.5,7562.5,,,Paid,,,
R01981,South Bethany Beach,19930,2013-12-18 00:00:00,PV,Residential,7.42,21500.0,8065.0,,,Paid,,,
R01976,Rehoboth Beach,19971,2013-12-18 00:00:00,PV,Residential,5.3,21241.0,6475.0,,,Paid,,,
R01978,Wilmington,19804,2013-12-18 00:00:00,PV,Solar Lease,4.0,18840.0,5000.0,,,Paid,,,
R01986,New Castle,19720,2013-12-20 00:00:00,PV,Residential,8.0,30206.0,8500.0,,,Paid,,,
R01987,Fenwick Island,19944,2013-12-26 00:00:00,Geothermal,Residential,,49732.0,5000.0,,,Paid,7.0,,
R01988,Harrington,19952,2013-12-27 00:00:00,Geothermal,Residential,,18250.0,3000.0,,,Paid,4.0,,
R01989,Wilmington,19810,2013-12-30 00:00:00,PV,Solar Lease,7.5,35325.0,8125.0,,,Paid,,,
R01991,Middletown,19709,2013-12-30 00:00:00,PV,Solar Lease,3.25,17662.5,4062.5,,,Paid,,,
R01990,Lewes,19958,2013-12-30 00:00:00,Geothermal,Residential,,18900.0,3000.0,,,Paid,4.0,,
5015,Magnolia,19962,2014-08-05 00:00:00,PV,residential,5775.0,15624.0,4443.75,rooftop,owned,Paid,,,
5015,Magnolia,19962,2014-08-05 15:19:00,PV,residential,5775.0,15624.0,4443.75,rooftop,owned,Paid,,,
5020,Wilmington,19805,2014-08-07 23:34:00,PV,residential,9555.0,39940.0,5388.75,rooftop,lease,Paid,,,
5022,Bethany Beach,19930,2014-08-13 15:18:00,Geothermal,residential,,19500.0,3000.0,,,Paid,4.0,,
5023,Wilmington,19808,2014-08-13 20:09:00,PV,residential,2600.0,21590.0,2210.0,rooftop,owned,Paid,,,
5028,Middletown,19709,2014-08-14 20:46:00,PV,residential,8820.0,41542.0,5205.0,rooftop,lease,Unpaid,,,
5029,Newark,19713,2014-08-15 19:45:00,PV,residential,7560.0,26851.0,4890.0,rooftop,owned,Paid,,,
5037,Milton,19968,2014-08-18 21:45:00,PV,residential,6720.0,21462.0,4680.0,rooftop,owned,Paid,,,
5049,Bear,19701,2014-08-20 22:02:00,PV,residential,8085.0,38080.0,5021.25,rooftop,lease,Pending,,,
5052,Newark,19713,2014-08-20 22:10:00,PV,residential,4410.0,20771.0,3748.5,rooftop,lease,Pending,,,
5047,New Castle,19720,2014-08-20 22:55:00,PV,residential,1960.0,9232.0,1666.0,rooftop,lease,Unpaid,,,
5056,Townsend,19734,2014-08-21 16:10:00,PV,residential,8250.0,38858.0,5062.5,rooftop,lease,Pending,,,
5043,Dover,19901,2014-08-23 00:22:00,PV,residential,12000.0,56520.0,6000.0,rooftop,lease,Pending,,,
5045,New Castle,19720,2014-08-23 22:18:00,PV,residential,6860.0,32311.0,4715.0,rooftop,lease,Unpaid,,,
5054,Bear,19701,2014-08-23 22:31:00,PV,residential,7020.0,33064.0,4755.0,rooftop,lease,Pending,,,
5058,Middletown,19709,2014-08-24 01:30:00,PV,residential,6860.0,32311.0,4715.0,rooftop,lease,Unpaid,,,
5060,Dover,19901,2014-08-24 01:39:00,PV,residential,5880.0,27695.0,4470.0,rooftop,lease,Pending,,,
5063,New Castle,19720,2014-08-24 16:52:00,PV,residential,6370.0,30003.0,4592.5,rooftop,lease,Unpaid,,,
5069,Bear,19701,2014-08-25 16:12:00,PV,residential,6860.0,32311.0,4715.0,rooftop,lease,Unpaid,,,
5071,Newark,19713,2014-08-25 17:54:00,PV,residential,3250.0,15308.0,2762.5,rooftop,lease,Pending,,,
5073,Frederica,19946,2014-08-25 18:03:00,PV,residential,7000.0,32970.0,4750.0,rooftop,lease,Pending,,,
5075,Hockessin,19707,2014-08-25 18:09:00,PV,residential,8250.0,38858.0,5062.5,rooftop,lease,Unpaid,,,
5067,Newark,19713,2014-08-25 18:14:00,PV,residential,7500.0,35325.0,4875.0,rooftop,lease,Unpaid,,,
5077,Lewes,19958,2014-08-25 18:31:00,PV,residential,14000.0,65940.0,6500.0,rooftop,lease,Unpaid,,,
5065,Townsend,19734,2014-08-25 19:13:00,PV,residential,8820.0,28194.0,5205.0,rooftop,owned,Unpaid,,,
5021,Camden Wyoming,19934,2014-08-25 20:25:00,PV,residential,13720.0,42995.0,6430.0,rooftop,owned,Paid,,,
5083,Georgetown,19947,2014-08-26 20:13:00,PV,residential,8800.0,27193.0,5200.0,rooftop,owned,Paid,,,
5079,Seaford,19973,2014-08-26 22:20:00,PV,residential,24500.0,102410.0,9125.0,rooftop,lease,Paid,,,
5081,Dagsboro,19939,2014-08-28 18:19:00,PV,residential,21420.0,55500.0,8355.0,rooftop,lease,Paid,,,
5088,Newark,19702,2014-09-02 23:04:00,PV,residential,8085.0,34766.0,5021.25,rooftop,lease,Pending,,,
5095,Newark,19711,2014-09-04 00:25:00,PV,residential,6500.0,30615.0,4625.0,rooftop,lease,Paid,,,
5041,Bear,19701,2014-09-05 13:34:00,PV,residential,10725.0,31103.0,5681.25,rooftop,owned,Paid,,,
5101,North Bethany Beach,19930,2014-09-08 18:31:00,Geothermal,residential,,39700.0,5000.0,,,Paid,7.0,,
5082,Dagsboro,19939,2014-09-10 14:27:00,PV,non_residential,9180.0,26000.0,5295.0,rooftop,lease,Paid,,,
5107,Bear,19701,2014-09-10 15:52:00,PV,residential,4500.0,21195.0,3825.0,rooftop,lease,Paid,,,
5109,Frederica,19946,2014-09-10 16:06:00,PV,residential,8000.0,37680.0,5000.0,rooftop,lease,Unpaid,,,
5111,Camden Wyoming,19934,2014-09-10 16:18:00,PV,residential,8250.0,38858.0,5062.5,rooftop,lease,Paid,,,
5113,Delmar,19940,2014-09-10 16:31:00,PV,residential,8250.0,38858.0,5062.5,rooftop,lease,Paid,,,
5115,Laurel,19956,2014-09-10 16:47:00,PV,residential,11270.0,53082.0,5817.5,rooftop,lease,Pending,,,
5117,New Castle,19720,2014-09-10 17:05:00,PV,residential,9000.0,42390.0,5250.0,rooftop,lease,Pending,,,
5119,Milton,19968,2014-09-10 17:24:00,PV,residential,8500.0,40035.0,5125.0,rooftop,lease,Unpaid,,,
5121,Smyrna,19977,2014-09-10 22:29:00,PV,residential,9000.0,42390.0,5250.0,rooftop,lease,Unpaid,,,
5123,Selbyville,19975,2014-09-10 22:52:00,PV,residential,7000.0,32970.0,4750.0,rooftop,lease,Pending,,,
5125,Wilmington,19808,2014-09-10 23:24:00,PV,residential,4160.0,18840.0,3536.0,rooftop,lease,Paid,,,
5127,Wilmington,19810,2014-09-11 00:12:00,PV,residential,7350.0,35325.0,4837.5,rooftop,lease,Paid,,,
5036,Harbeson,19952,2014-09-11 19:12:00,PV,residential,8415.0,23700.0,5103.75,rooftop,lease,Paid,,,
5090,Bear,19701,2014-09-11 19:13:00,PV,residential,8525.0,31045.0,5131.25,rooftop,owned,Paid,,,
5129,Selbyville,19975,2014-09-12 14:40:00,Geothermal,residential,,36417.0,4400.0,,,Paid,6.0,,
5091,Bethany Beach,19930,2014-09-15 16:16:00,Geothermal,residential,,31500.0,3700.0,,,Paid,5.0,,
5096,Lincoln,19960,2014-09-17 15:02:00,Geothermal,residential,,17720.0,2300.0,,,Paid,3.0,,
5137,Delaware City,19706,2014-09-19 21:14:00,PV,residential,6250.0,29438.0,4562.5,rooftop,lease,Pending,,,
5146,Bear,19701,2014-09-23 16:29:00,PV,residential,9000.0,42390.0,5250.0,rooftop,lease,Paid,,,
5148,S. Bethany Beach,19930,2014-09-24 19:29:00,PV,residential,5200.0,16375.0,4300.0,rooftop,owned,Paid,,,
5151,Wilmington,19810,2014-09-25 16:38:00,PV,residential,5500.0,17050.0,4375.0,rooftop,owned,Paid,,,
5103,Laurel,19956,2014-09-25 19:57:00,Geothermal,residential,,16750.0,2300.0,,,Paid,3.0,,
5158,Lewes,19958,2014-09-29 19:01:00,Geothermal,residential,,29325.0,4400.0,,,Paid,6.0,,
5160,Bear,19701,2014-09-30 17:58:00,PV,residential,7000.0,29260.0,4750.0,rooftop,lease,Pending,,,
5164,Dover,19904,2014-09-30 21:30:00,PV,residential,8750.0,41213.0,5187.5,rooftop,lease,Unpaid,,,
5100,Lewes,19958,2014-10-01 16:52:00,Geothermal,residential,,23250.0,3000.0,,,Paid,4.0,,
5166,Newark,19713,2014-10-02 18:01:00,PV,residential,8250.0,34485.0,5062.5,rooftop,lease,Unpaid,,,
5168,Dover,19901,2014-10-02 18:20:00,PV,residential,6000.0,25080.0,4500.0,rooftop,owned,Pending,,,
5170,Newark,19713,2014-10-02 18:37:00,PV,residential,5720.0,23910.0,4430.0,rooftop,lease,Unpaid,,,
5172,Lewes,19958,2014-10-02 18:45:00,PV,residential,6000.0,25080.0,4500.0,rooftop,lease,Pending,,,
5174,Newark,19702,2014-10-02 19:08:00,PV,residential,4410.0,18434.0,3748.5,rooftop,owned,Pending,,,
5176,Frederica,19946,2014-10-02 21:58:00,PV,residential,13500.0,56430.0,6375.0,rooftop,lease,Pending,,,
5178,New Castle,19720,2014-10-02 22:12:00,PV,residential,3640.0,17389.0,3094.0,rooftop,lease,Pending,,,
5144,Wilmington,19809,2014-10-03 19:19:00,PV,residential,9520.0,27000.0,5380.0,rooftop,owned,Paid,,,
5180,Wilmington,19808,2014-10-06 15:32:00,PV,residential,4320.0,22950.0,3672.0,rooftop,ppa,Paid,,,
5181,Lewes,19958,2014-10-06 23:23:00,PV,residential,5750.0,28175.0,4437.5,rooftop,lease,Paid,,,
5184,Bear,19701,2014-10-07 16:16:00,PV,residential,5500.0,26950.0,4375.0,rooftop,ppa,Paid,,,
5188,Newark,19702,2014-10-07 16:56:00,PV,residential,4750.0,22373.0,4037.5,rooftop,lease,Unpaid,,,
5191,Ocean View,19970,2014-10-07 18:03:00,PV,residential,10200.0,79968.0,5550.0,rooftop,ppa,Paid,,,
5198,Bear,19701,2014-10-07 18:58:00,PV,residential,5865.0,29325.0,4466.25,rooftop,lease,Paid,,,
5199,New Castle,19720,2014-10-07 21:42:00,PV,residential,3500.0,17500.0,2975.0,rooftop,ppa,Paid,,,
5200,Ocean View,19970,2014-10-07 22:57:00,PV,residential,13260.0,66300.0,6315.0,rooftop,ppa,Paid,,,
5202,Millsboro,19966,2014-10-08 16:30:00,PV,residential,5750.0,63750.0,4437.5,rooftop,lease,Paid,,,
5203,Wilmington,19804,2014-10-08 17:30:00,PV,residential,1785.0,8925.0,1517.25,rooftop,lease,Paid,,,
5204,Bear,19701,2014-10-08 19:08:00,PV,residential,6120.0,30600.0,4530.0,rooftop,ppa,Paid,,,
5205,Lewes,19958,2014-10-08 20:54:00,Geothermal,residential,,29000.0,3700.0,,,Paid,5.0,,
5093,Bridgeville,19933,2014-10-08 21:31:00,PV,residential,8820.0,41542.0,5205.0,rooftop,lease,Unpaid,,,
5208,Wilmington,19808,2014-10-09 16:29:00,PV,residential,4000.0,32500.0,3400.0,rooftop,ppa,Paid,,,
5209,Townsend,19734,2014-10-09 17:24:00,PV,residential,13250.0,66250.0,6312.5,rooftop,ppa,Paid,,,
5210,Milton,19968,2014-10-09 19:01:00,PV,residential,8925.0,44625.0,5231.25,rooftop,ppa,Paid,,,
5211,Bear,19701,2014-10-10 15:29:00,PV,residential,6500.0,32500.0,4625.0,rooftop,ppa,Paid,,,
5212,Wilmington,19808,2014-10-10 16:19:00,PV,residential,4845.0,24225.0,4118.25,rooftop,lease,Paid,,,
5213,Felton,19943,2014-10-10 17:49:00,PV,residential,4500.0,22500.0,3825.0,rooftop,ppa,Unpaid,,,
5214,Bear,19701,2014-10-10 18:33:00,PV,residential,8670.0,43350.0,5167.5,rooftop,ppa,Paid,,,
5215,Newark,19702,2014-10-13 15:35:00,PV,residential,3250.0,16250.0,2762.5,rooftop,lease,Paid,,,
5216,New Castle,19720,2014-10-13 16:44:00,PV,residential,9690.0,65025.0,5422.5,rooftop,lease,Paid,,,
5218,Newark,19713,2014-10-13 18:07:00,PV,residential,4335.0,21675.0,3684.75,rooftop,lease,Paid,,,
5219,Millsboro,19966,2014-10-13 21:22:00,PV,residential,11220.0,56100.0,5805.0,rooftop,lease,Paid,,,
5228,Dover,19904,2014-10-13 21:51:00,PV,residential,5500.0,21670.0,4375.0,rooftop,lease,Pending,,,
5224,Claymont,19703,2014-10-13 21:59:00,PV,residential,6750.0,26595.0,4687.5,rooftop,lease,Pending,,,
5226,New Castle,19720,2014-10-13 22:04:00,PV,residential,5250.0,20685.0,4312.5,rooftop,lease,Unpaid,,,
