,year,category,economic_sectors,source,type,fuel_type,gas,value_mmtco2e
2611,2026,Projection,Commercial,Fossil Fuel Combustion,Energy,Coal,CH4,0
2612,2026,Projection,Commercial,Fossil Fuel Combustion,Energy,Petroleum,CH4,0.0009778672664014114
2613,2026,Projection,Commercial,Fossil Fuel Combustion,Energy,Natural Gas,CH4,0.0020196352400980986
2614,2026,Projection,Commercial,Fossil Fuel Combustion,Energy,Wood,CH4,0.0007005225239651966
2615,2026,Projection,Commercial,"A/C, Refrigeration, other",Non-Energy,N/A,HFC,0.3017680104443936
2616,2026,Projection,Agricultural,Enteric Fermentation,Non-Energy,N/A,CH4,0.03576418645994201
2617,2026,Projection,Agricultural,Manure Management,Non-Energy,N/A,N2O,0.181713966332349
2618,2026,Projection,Agricultural,Manure Management,Non-Energy,N/A,CH4,0.04573952816451418
2619,2026,Projection,Agricultural,Agricultural Soil Management,Non-Energy,N/A,N2O,0.34646203928004554
2620,2026,Projection,Agricultural,Burning of Agricultural Crop Waste,Non-Energy,N/A,N2O,0.00010521256539822339
2621,2026,Projection,Agricultural,Burning of Agricultural Crop Waste,Non-Energy,N/A,CH4,0.00025402113256427303
2622,2026,Projection,Agricultural,Liming and Urea,Non-Energy,N/A,CO2,0.009631833444024414
2623,2026,Projection,Waste Management,Municipal WWT,Non-Energy,N/A,N2O,0.03195315237664398
2624,2026,Projection,Waste Management,Municipal WWT,Non-Energy,N/A,CH4,0.08547983737456577
2625,2026,Projection,Waste Management,Industrial WWT,Non-Energy,N/A,CH4,0.09643438265010573
2626,2026,Projection,Waste Management,Landfill Fugitive Emissions,Non-Energy,N/A,CH4,0.22459017732438588
2627,2026,Projection,Waste Management,MSW Incineration,Non-Energy,N/A,CO2,0
2628,2026,Projection,"Land-use, land-use change, forestry",Total Flux,Non-Energy,N/A,CO2,-0.8610932237357091
2629,2027,Projection,Electric power - in-state generation,Fossil Fuel Combustion,Energy,Coal,CO2,0.185529413298451
2630,2027,Projection,Electric power - in-state generation,Fossil Fuel Combustion,Energy,Petroleum,CO2,0.0369081672193342
2631,2027,Projection,Electric power - in-state generation,Fossil Fuel Combustion,Energy,Natural Gas,CO2,1.372389802048516
2632,2027,Projection,Electric power - in-state generation,Fossil Fuel Combustion,Energy,Coal,N2O,0.0008950664969554431
2633,2027,Projection,Electric power - in-state generation,Fossil Fuel Combustion,Energy,Petroleum,N2O,0.00008942487977269811
2634,2027,Projection,Electric power - in-state generation,Fossil Fuel Combustion,Energy,Natural Gas,N2O,0.0007319579326203727
2635,2027,Projection,Electric power - in-state generation,Fossil Fuel Combustion,Energy,Coal,CH4,0.00005005964748072949
2636,2027,Projection,Electric power - in-state generation,Fossil Fuel Combustion,Energy,Petroleum,CH4,0.000037510436146266006
2637,2027,Projection,Electric power - in-state generation,Fossil Fuel Combustion,Energy,Natural Gas,CH4,0.0006140586683056817
2638,2027,Projection,Electric power - in-state generation,Transmission and Distribution,Non-Energy,N/A,SF6,0.008808240666517177
2639,2027,Projection,Electric power - consumption,Imported Electricity,Indirect,N/A,CO2,2.3158539612478974
2640,2027,Projection,Electric power - consumption,Imported Electricity,Indirect,N/A,N2O,0.003073168200903854
2641,2027,Projection,Electric power - consumption,Imported Electricity,Indirect,N/A,CH4,0.0021914370560136543
2642,2027,Projection,Transportation,Fossil Fuel Combustion,Energy,Petroleum,CO2,4.773349225060754
2643,2027,Projection,Transportation,Fossil Fuel Combustion,Energy,Natural Gas,CO2,0.06236491646275255
2644,2027,Projection,Transportation,Fossil Fuel Combustion,Energy,Petroleum,N2O,0.06097651917731301
2645,2027,Projection,Transportation,Fossil Fuel Combustion,Energy,Natural Gas,N2O,0.0007547747449692582
2646,2027,Projection,Transportation,Fossil Fuel Combustion,Energy,Petroleum,CH4,0.005626423772403992
2647,2027,Projection,Transportation,Fossil Fuel Combustion,Energy,Natural Gas,CH4,0.00026604165980452087
2648,2027,Projection,Transportation,"A/C, Refrigeration, other",Non-Energy,N/A,HFC,0.1133122464076561
2649,2027,Projection,Industrial,Fossil Fuel Combustion,Energy,Coal,CO2,0
2650,2027,Projection,Industrial,Fossil Fuel Combustion,Energy,Petroleum,CO2,1.9833128619107943
2651,2027,Projection,Industrial,Fossil Fuel Combustion,Energy,Natural Gas,CO2,1.7865710950409432
2652,2027,Projection,Industrial,Fossil Fuel Combustion,Energy,Coal,N2O,0
2653,2027,Projection,Industrial,Fossil Fuel Combustion,Energy,Petroleum,N2O,0.004299583862623673
2654,2027,Projection,Industrial,Fossil Fuel Combustion,Energy,Natural Gas,N2O,0.0009418219226035664
2655,2027,Projection,Industrial,Fossil Fuel Combustion,Energy,Wood,N2O,0
2656,2027,Projection,Industrial,Fossil Fuel Combustion,Energy,Coal,CH4,0
2657,2027,Projection,Industrial,Fossil Fuel Combustion,Energy,Petroleum,CH4,0.0018035167208991921
2658,2027,Projection,Industrial,Fossil Fuel Combustion,Energy,Natural Gas,CH4,0.0007901190625868844
2659,2027,Projection,Industrial,Fossil Fuel Combustion,Energy,Wood,CH4,0
2660,2027,Projection,Industrial,Industrial Processes,Non-Energy,N/A,CO2,0.011706391786622944
2661,2027,Projection,Industrial,"A/C, Refrigeration, other",Non-Energy,N/A,HFC,0.03893336538589039
2662,2027,Projection,Industrial,Natural Gas and Oil Systems,Non-Energy,N/A,CH4,0.22880003828079568
2663,2027,Projection,Residential,Fossil Fuel Combustion,Energy,Coal,CO2,0
2664,2027,Projection,Residential,Fossil Fuel Combustion,Energy,Petroleum,CO2,0.2559689398991119
2665,2027,Projection,Residential,Fossil Fuel Combustion,Energy,Natural Gas,CO2,0.6556270978471909
2666,2027,Projection,Residential,Fossil Fuel Combustion,Energy,Coal,N2O,0
2667,2027,Projection,Residential,Fossil Fuel Combustion,Energy,Petroleum,N2O,0.0006867842671967761
2668,2027,Projection,Residential,Fossil Fuel Combustion,Energy,Natural Gas,N2O,0.00034967576587483266
2669,2027,Projection,Residential,Fossil Fuel Combustion,Energy,Wood,N2O,0.0006345636153136269
2670,2027,Projection,Residential,Fossil Fuel Combustion,Energy,Coal,CH4,0
2671,2027,Projection,Residential,Fossil Fuel Combustion,Energy,Petroleum,CH4,0.0009602688299731211
2672,2027,Projection,Residential,Fossil Fuel Combustion,Energy,Natural Gas,CH4,0.0014667607628977878
2673,2027,Projection,Residential,Fossil Fuel Combustion,Energy,Wood,CH4,0.00399264019702366
2674,2027,Projection,Residential,"A/C, Refrigeration, other",Non-Energy,N/A,HFC,0.22967753155514023
2675,2027,Projection,Commercial,Fossil Fuel Combustion,Energy,Coal,CO2,0
2676,2027,Projection,Commercial,Fossil Fuel Combustion,Energy,Petroleum,CO2,0.27164517413015543
2677,2027,Projection,Commercial,Fossil Fuel Combustion,Energy,Natural Gas,CO2,0.9058064121024927
2678,2027,Projection,Commercial,Fossil Fuel Combustion,Energy,Coal,N2O,0
2679,2027,Projection,Commercial,Fossil Fuel Combustion,Energy,Petroleum,N2O,0.0007035491903598531
2680,2027,Projection,Commercial,Fossil Fuel Combustion,Energy,Natural Gas,N2O,0.0004831077786844262
2681,2027,Projection,Commercial,Fossil Fuel Combustion,Energy,Wood,N2O,0.0001077378331432385
2682,2027,Projection,Commercial,Fossil Fuel Combustion,Energy,Coal,CH4,0
2683,2027,Projection,Commercial,Fossil Fuel Combustion,Energy,Petroleum,CH4,0.0009837097180646717
2684,2027,Projection,Commercial,Fossil Fuel Combustion,Energy,Natural Gas,CH4,0.0020264588032064858
2685,2027,Projection,Commercial,Fossil Fuel Combustion,Energy,Wood,CH4,0.0006778806615556115
2686,2027,Projection,Commercial,"A/C, Refrigeration, other",Non-Energy,N/A,HFC,0.3052333105247874
2687,2027,Projection,Agricultural,Enteric Fermentation,Non-Energy,N/A,CH4,0.035784965952776804
2688,2027,Projection,Agricultural,Manure Management,Non-Energy,N/A,N2O,0.18282428213470592
2689,2027,Projection,Agricultural,Manure Management,Non-Energy,N/A,CH4,0.04593171062285648
2690,2027,Projection,Agricultural,Agricultural Soil Management,Non-Energy,N/A,N2O,0.3459414074914564
2691,2027,Projection,Agricultural,Burning of Agricultural Crop Waste,Non-Energy,N/A,N2O,0.00010569630578430018
2692,2027,Projection,Agricultural,Burning of Agricultural Crop Waste,Non-Energy,N/A,CH4,0.0002558741888255148
2693,2027,Projection,Agricultural,Liming and Urea,Non-Energy,N/A,CO2,0.009699145870959165
2694,2027,Projection,Waste Management,Municipal WWT,Non-Energy,N/A,N2O,0.032282966404297286
2695,2027,Projection,Waste Management,Municipal WWT,Non-Energy,N/A,CH4,0.08637091380385153
2696,2027,Projection,Waste Management,Industrial WWT,Non-Energy,N/A,CH4,0.0974206932025643
2697,2027,Projection,Waste Management,Landfill Fugitive Emissions,Non-Energy,N/A,CH4,0.22378640889372217
2698,2027,Projection,Waste Management,MSW Incineration,Non-Energy,N/A,CO2,0
2699,2027,Projection,"Land-use, land-use change, forestry",Total Flux,Non-Energy,N/A,CO2,-0.8610932237357091
2700,2028,Projection,Electric power - in-state generation,Fossil Fuel Combustion,Energy,Coal,CO2,0.18373084197595047
2701,2028,Projection,Electric power - in-state generation,Fossil Fuel Combustion,Energy,Petroleum,CO2,0.026636245158753426
2702,2028,Projection,Electric power - in-state generation,Fossil Fuel Combustion,Energy,Natural Gas,CO2,1.3353456816480798
2703,2028,Projection,Electric power - in-state generation,Fossil Fuel Combustion,Energy,Coal,N2O,0.0008863894850222174
2704,2028,Projection,Electric power - in-state generation,Fossil Fuel Combustion,Energy,Petroleum,N2O,0.00006453541463478079
2705,2028,Projection,Electric power - in-state generation,Fossil Fuel Combustion,Energy,Natural Gas,N2O,0.0007122006175021969
2706,2028,Projection,Electric power - in-state generation,Fossil Fuel Combustion,Energy,Coal,CH4,0.00004957435598558262
2707,2028,Projection,Electric power - in-state generation,Fossil Fuel Combustion,Energy,Petroleum,CH4,0.00002707022425955571
2708,2028,Projection,Electric power - in-state generation,Fossil Fuel Combustion,Energy,Natural Gas,CH4,0.0005974837395152658
2709,2028,Projection,Electric power - in-state generation,Transmission and Distribution,Non-Energy,N/A,SF6,0.008726201609981062
2710,2028,Projection,Electric power - consumption,Imported Electricity,Indirect,N/A,CO2,2.360340156379104
2711,2028,Projection,Electric power - consumption,Imported Electricity,Indirect,N/A,N2O,0.003132201958016397
2712,2028,Projection,Electric power - consumption,Imported Electricity,Indirect,N/A,CH4,0.002233533275431155
2713,2028,Projection,Transportation,Fossil Fuel Combustion,Energy,Petroleum,CO2,4.729512085904865
2714,2028,Projection,Transportation,Fossil Fuel Combustion,Energy,Natural Gas,CO2,0.06364038589613948
2715,2028,Projection,Transportation,Fossil Fuel Combustion,Energy,Petroleum,N2O,0.06049372786766875
2716,2028,Projection,Transportation,Fossil Fuel Combustion,Energy,Natural Gas,N2O,0.0007623790611338602
2717,2028,Projection,Transportation,Fossil Fuel Combustion,Energy,Petroleum,CH4,0.005654144892004656
2718,2028,Projection,Transportation,Fossil Fuel Combustion,Energy,Natural Gas,CH4,0.00026967346378989354
2719,2028,Projection,Transportation,"A/C, Refrigeration, other",Non-Energy,N/A,HFC,0.1097875847390117
2720,2028,Projection,Industrial,Fossil Fuel Combustion,Energy,Coal,CO2,0
2721,2028,Projection,Industrial,Fossil Fuel Combustion,Energy,Petroleum,CO2,2.015443287635188
2722,2028,Projection,Industrial,Fossil Fuel Combustion,Energy,Natural Gas,CO2,1.7888614096487039
2723,2028,Projection,Industrial,Fossil Fuel Combustion,Energy,Coal,N2O,0
2724,2028,Projection,Industrial,Fossil Fuel Combustion,Energy,Petroleum,N2O,0.0043692753327012656
2725,2028,Projection,Industrial,Fossil Fuel Combustion,Energy,Natural Gas,N2O,0.0009430293016511929
2726,2028,Projection,Industrial,Fossil Fuel Combustion,Energy,Wood,N2O,0
2727,2028,Projection,Industrial,Fossil Fuel Combustion,Energy,Coal,CH4,0
2728,2028,Projection,Industrial,Fossil Fuel Combustion,Energy,Petroleum,CH4,0.0018327497200928133
2729,2028,Projection,Industrial,Fossil Fuel Combustion,Energy,Natural Gas,CH4,0.0007911319644724772
2730,2028,Projection,Industrial,Fossil Fuel Combustion,Energy,Wood,CH4,0
2731,2028,Projection,Industrial,Industrial Processes,Non-Energy,N/A,CO2,0.011854117977962625
2732,2028,Projection,Industrial,"A/C, Refrigeration, other",Non-Energy,N/A,HFC,0.038107191480093845
2733,2028,Projection,Industrial,Natural Gas and Oil Systems,Non-Energy,N/A,CH4,0.229487207771604
2734,2028,Projection,Residential,Fossil Fuel Combustion,Energy,Coal,CO2,0
2735,2028,Projection,Residential,Fossil Fuel Combustion,Energy,Petroleum,CO2,0.24917416082507238
2736,2028,Projection,Residential,Fossil Fuel Combustion,Energy,Natural Gas,CO2,0.6559544804537039
2737,2028,Projection,Residential,Fossil Fuel Combustion,Energy,Coal,N2O,0
2738,2028,Projection,Residential,Fossil Fuel Combustion,Energy,Petroleum,N2O,0.0006695549051794054
2739,2028,Projection,Residential,Fossil Fuel Combustion,Energy,Natural Gas,N2O,0.00034985037391657226
2740,2028,Projection,Residential,Fossil Fuel Combustion,Energy,Wood,N2O,0.0006049271804022097
2741,2028,Projection,Residential,Fossil Fuel Combustion,Energy,Coal,CH4,0
2742,2028,Projection,Residential,Fossil Fuel Combustion,Energy,Petroleum,CH4,0.0009361785586960369
2743,2028,Projection,Residential,Fossil Fuel Combustion,Energy,Natural Gas,CH4,0.0014674931791802525
2744,2028,Projection,Residential,Fossil Fuel Combustion,Energy,Wood,CH4,0.0038061693397790034
2745,2028,Projection,Residential,"A/C, Refrigeration, other",Non-Energy,N/A,HFC,0.2393971649049688
2746,2028,Projection,Commercial,Fossil Fuel Combustion,Energy,Coal,CO2,0
2747,2028,Projection,Commercial,Fossil Fuel Combustion,Energy,Petroleum,CO2,0.27286897315280984
2748,2028,Projection,Commercial,Fossil Fuel Combustion,Energy,Natural Gas,CO2,0.9101754214062243
2749,2028,Projection,Commercial,Fossil Fuel Combustion,Energy,Coal,N2O,0
2750,2028,Projection,Commercial,Fossil Fuel Combustion,Energy,Petroleum,N2O,0.0007072138386244864
2751,2028,Projection,Commercial,Fossil Fuel Combustion,Energy,Natural Gas,N2O,0.00048543797015975296
2752,2028,Projection,Commercial,Fossil Fuel Combustion,Energy,Wood,N2O,0.0001041392864776074
2753,2028,Projection,Commercial,Fossil Fuel Combustion,Energy,Coal,CH4,0
2754,2028,Projection,Commercial,Fossil Fuel Combustion,Energy,Petroleum,CH4,0.000988833666980546
2755,2028,Projection,Commercial,Fossil Fuel Combustion,Energy,Natural Gas,CH4,0.002036233096307688
2756,2028,Projection,Commercial,Fossil Fuel Combustion,Energy,Wood,CH4,0.0006552387991460198
2757,2028,Projection,Commercial,"A/C, Refrigeration, other",Non-Energy,N/A,HFC,0.3081520243754393
2758,2028,Projection,Agricultural,Enteric Fermentation,Non-Energy,N/A,CH4,0.035805745445611596
2759,2028,Projection,Agricultural,Manure Management,Non-Energy,N/A,N2O,0.18393459793706265
2760,2028,Projection,Agricultural,Manure Management,Non-Energy,N/A,CH4,0.046123893081198776
2761,2028,Projection,Agricultural,Agricultural Soil Management,Non-Energy,N/A,N2O,0.34542077570286733
2762,2028,Projection,Agricultural,Burning of Agricultural Crop Waste,Non-Energy,N/A,N2O,0.00010618004617037719
2763,2028,Projection,Agricultural,Burning of Agricultural Crop Waste,Non-Energy,N/A,CH4,0.0002577272450867566
2764,2028,Projection,Agricultural,Liming and Urea,Non-Energy,N/A,CO2,0.009766458297893917
2765,2028,Projection,Waste Management,Municipal WWT,Non-Energy,N/A,N2O,0.032612780431950705
2766,2028,Projection,Waste Management,Municipal WWT,Non-Energy,N/A,CH4,0.08726199023313708
2767,2028,Projection,Waste Management,Industrial WWT,Non-Energy,N/A,CH4,0.09840700375502309
2768,2028,Projection,Waste Management,Landfill Fugitive Emissions,Non-Energy,N/A,CH4,0.22301415667401647
2769,2028,Projection,Waste Management,MSW Incineration,Non-Energy,N/A,CO2,0
2770,2028,Projection,"Land-use, land-use change, forestry",Total Flux,Non-Energy,N/A,CO2,-0.8610932237357091
2771,2029,Projection,Electric power - in-state generation,Fossil Fuel Combustion,Energy,Coal,CO2,0.18370550011074002
2772,2029,Projection,Electric power - in-state generation,Fossil Fuel Combustion,Energy,Petroleum,CO2,0.024509376268937743
2773,2029,Projection,Electric power - in-state generation,Fossil Fuel Combustion,Energy,Natural Gas,CO2,1.3000949446019276
2774,2029,Projection,Electric power - in-state generation,Fossil Fuel Combustion,Energy,Coal,N2O,0.0008862672259468662
2775,2029,Projection,Electric power - in-state generation,Fossil Fuel Combustion,Energy,Petroleum,N2O,0.00005937512759885324
2776,2029,Projection,Electric power - in-state generation,Fossil Fuel Combustion,Energy,Natural Gas,N2O,0.0006933997953355414
2777,2029,Projection,Electric power - in-state generation,Fossil Fuel Combustion,Energy,Coal,CH4,0.00004956751822969052
2778,2029,Projection,Electric power - in-state generation,Fossil Fuel Combustion,Energy,Petroleum,CH4,0.000024905674328378038
2779,2029,Projection,Electric power - in-state generation,Fossil Fuel Combustion,Energy,Natural Gas,CH4,0.0005817112376976017
2780,2029,Projection,Electric power - in-state generation,Transmission and Distribution,Non-Energy,N/A,SF6,0.008644162553444943
2781,2029,Projection,Electric power - consumption,Imported Electricity,Indirect,N/A,CO2,2.4017449534707516
2782,2029,Projection,Electric power - consumption,Imported Electricity,Indirect,N/A,N2O,0.003187146660020991
2783,2029,Projection,Electric power - consumption,Imported Electricity,Indirect,N/A,CH4,0.002272713641793492
2784,2029,Projection,Transportation,Fossil Fuel Combustion,Energy,Petroleum,CO2,4.688888014210499
2785,2029,Projection,Transportation,Fossil Fuel Combustion,Energy,Natural Gas,CO2,0.06399733270982556
2786,2029,Projection,Transportation,Fossil Fuel Combustion,Energy,Petroleum,N2O,0.060010936558024496
2787,2029,Projection,Transportation,Fossil Fuel Combustion,Energy,Natural Gas,N2O,0.0007699833772984622
2788,2029,Projection,Transportation,Fossil Fuel Combustion,Energy,Petroleum,CH4,0.00568186601160532
2789,2029,Projection,Transportation,Fossil Fuel Combustion,Energy,Natural Gas,CH4,0.0002733052677752662
2790,2029,Projection,Transportation,"A/C, Refrigeration, other",Non-Energy,N/A,HFC,0.1099901577569847
