region_name,state_name,lat_max,lat_min,lng_max,lng_min,lat_avg,lng_avg,yearly_sunlight_kwh_kw_threshold_avg,count_qualified,percent_covered,percent_qualified,number_of_panels_n,number_of_panels_s,number_of_panels_e,number_of_panels_w,number_of_panels_f,number_of_panels_median,number_of_panels_total,kw_median,kw_total,yearly_sunlight_kwh_n,yearly_sunlight_kwh_s,yearly_sunlight_kwh_e,yearly_sunlight_kwh_w,yearly_sunlight_kwh_f,yearly_sunlight_kwh_median,yearly_sunlight_kwh_total,install_size_kw_buckets_json,carbon_offset_metric_tons,existing_installs_count
10003015502,Delaware,39.72233963012695,39.690860748291016,-75.52139282226562,-75.5538101196289,39.70451736450195,-75.53887939453125,1020.0,886.0,97.87234042553192,71.33655394524959,3913.0,15648.0,8907.0,5806.0,97567.0,22.0,131841.0,5.5,32960.25,1036863.4731079106,5007028.536059571,2628786.635717773,1638057.0601562504,29556289.163879395,6720.335534667968,39867024.86892088,"[[0,347],[5,346],[10,70],[15,16],[20,15],[25,7],[30,5],[35,3],[40,6],[45,4],[50,3],[55,7],[60,4],[65,4],[70,2],[75,3],[80,2],[85,2],[95,1],[105,1],[110,1],[115,1],[120,1],[125,1],[135,1],[140,2],[150,1],[155,1],[165,1],[190,1],[195,1],[225,1],[230,1],[235,1],[245,1],[390,1],[445,1],[485,1],[490,1],[495,1],[530,1],[580,1],[600,1],[730,1],[835,1],[895,3],[1035,1],[1065,1],[1095,1],[1155,1],[1675,1],[1685,1],[1820,1],[2300,1],[2310,1]]",25333.924800982688,0.0
10003015600,Delaware,39.70978927612305,39.69565963745117,-75.55255126953125,-75.57671356201172,39.700775146484375,-75.5636215209961,1020.0,739.0,98.73997709049256,85.7308584686775,1215.0,9044.0,7204.0,7742.0,10030.0,29.0,35235.0,7.25,8808.75,318866.00165405264,2852350.085266115,1989201.718115234,2272287.2387145986,3011992.065057374,8806.602014160157,10444697.10880738,"[[0,153],[5,374],[10,149],[15,37],[20,7],[25,3],[30,1],[35,1],[40,1],[45,1],[55,1],[60,2],[65,1],[75,1],[100,1],[105,1],[140,1],[320,1],[345,1],[540,1],[965,1]]",6637.1938210479575,0.0
10003015802,Delaware,39.69575881958008,39.66730117797851,-75.52593994140625,-75.55792999267578,39.68434524536133,-75.54431915283203,1020.0,706.0,100.0,81.2428078250863,447.0,5819.0,6931.0,2974.0,94774.0,23.0,110945.0,5.75,27736.25,119004.0938415527,1814945.519506836,2026572.2832336423,792659.5494079591,28898645.71799317,6881.242651367187,33651827.163983144,"[[0,252],[5,307],[10,81],[15,12],[20,3],[25,4],[35,3],[40,1],[50,2],[65,2],[70,1],[80,2],[90,1],[115,1],[125,1],[135,1],[140,2],[145,1],[155,1],[175,2],[180,1],[210,1],[220,1],[225,2],[300,1],[350,1],[410,1],[435,1],[440,1],[460,1],[465,1],[475,1],[485,1],[495,1],[545,1],[550,1],[700,1],[720,2],[885,1],[1055,1],[1420,1],[1835,1],[2295,1],[5240,1]]",21384.411342232434,0.0
10003015900,Delaware,39.69636154174805,39.67633056640625,-75.55381774902344,-75.57115173339844,39.68787384033203,-75.56202697753906,,0.0,0.0749625187406296,0.0,0.0,0.0,0.0,0.0,0.0,27.0,,6.75,,0.0,0.0,0.0,0.0,0.0,8144.249060058593,,"[[0,273],[5,580],[10,232],[15,51],[20,3],[25,1],[30,1],[35,1],[45,1],[50,1],[55,1],[145,1],[215,1],[250,1],[635,1],[815,1],[990,1]]",0.0,0.0
10003015900,Delaware,39.69636154174805,39.67633056640625,-75.55381774902344,-75.57115173339844,39.68787384033203,-75.56202697753906,1020.0,1151.0,99.55022488755624,86.67168674698796,1829.0,13120.0,11059.0,7963.0,14255.0,27.0,48226.0,6.75,12056.5,482853.69049072266,4059594.5124572753,3220252.2867431636,2217258.728668213,4276679.953253176,8144.249060058593,14256639.171612546,"[[0,273],[5,580],[10,232],[15,51],[20,3],[25,1],[30,1],[35,1],[45,1],[50,1],[55,1],[145,1],[215,1],[250,1],[635,1],[815,1],[990,1]]",9059.53293168707,0.0
10003016000,Delaware,39.696388244628906,39.671600341796875,-75.5650634765625,-75.57933044433594,39.68549728393555,-75.57222747802734,1020.0,798.0,100.23668639053254,94.21487603305783,1259.0,11774.0,7989.0,8155.0,87885.0,32.0,117062.0,8.0,29265.5,329109.3640014648,3749650.492224121,2249642.118420411,2336001.949603272,26915353.80614623,9908.548571777344,35579757.730395526,"[[0,144],[5,393],[10,138],[15,41],[20,8],[25,3],[30,1],[35,4],[40,2],[45,1],[50,4],[55,6],[60,3],[65,1],[70,1],[75,1],[85,1],[100,1],[105,5],[110,1],[115,1],[120,1],[135,1],[140,1],[170,1],[195,1],[210,2],[235,1],[240,1],[245,2],[255,3],[290,1],[295,1],[330,1],[450,2],[470,1],[505,2],[515,1],[540,1],[590,2],[615,1],[625,1],[635,1],[695,1],[740,1],[775,1],[925,1],[1015,1],[1275,1],[1485,1],[1605,1],[2130,1]]",22609.5353175377,0.0
10003016100,Delaware,39.68373107910156,39.654239654541016,-75.54695129394531,-75.57514953613281,39.66822052001953,-75.5608901977539,1020.0,723.0,99.66139954853271,81.87995469988675,2018.0,9538.0,6485.0,7634.0,78293.0,27.0,103968.0,6.75,25992.0,534236.1408935544,2954070.584887696,1846111.4849304191,2253328.082928466,23924629.026635744,8078.054479980468,31512375.3202759,"[[0,232],[5,274],[10,96],[15,65],[20,17],[25,4],[30,3],[35,4],[50,1],[55,1],[70,1],[75,1],[80,2],[85,2],[90,1],[105,1],[120,1],[135,1],[140,1],[165,1],[170,1],[215,1],[275,1],[445,1],[460,1],[530,1],[850,1],[1080,1],[1305,1],[1735,1],[2315,1],[2455,1],[3065,1],[3915,1]]",20024.87392247234,0.0
10003016200,Delaware,39.66490936279297,39.64543914794922,-75.55876159667969,-75.60751342773438,39.65657424926758,-75.5821762084961,1020.0,806.0,100.6079027355623,81.1681772406848,3928.0,11548.0,5168.0,6939.0,114922.0,26.0,142505.0,6.5,35626.25,1028494.2476623536,3633643.0650817864,1491210.9433227535,2037442.507299805,35079530.967205785,7527.658105468749,43270321.73057247,"[[0,291],[5,274],[10,107],[15,35],[20,16],[25,10],[30,6],[35,7],[40,4],[45,2],[50,7],[65,3],[70,2],[75,1],[85,1],[90,1],[95,1],[100,2],[105,1],[110,2],[125,1],[130,1],[135,1],[145,1],[150,1],[170,1],[175,2],[185,1],[195,2],[200,1],[295,1],[315,1],[370,1],[385,1],[435,1],[475,1],[500,1],[645,1],[945,1],[950,1],[1320,1],[1355,1],[1505,1],[1510,2],[1575,1],[1845,1],[2105,1],[2120,1],[2530,1],[3130,1]]",27496.58597401932,0.0
10003016301,Delaware,39.63315963745117,39.59651184082031,-75.65975952148438,-75.69476318359375,39.61375045776367,-75.6766586303711,1020.0,1615.0,125.6710254645561,88.4446878422782,6518.0,28173.0,20482.0,22602.0,18076.0,41.0,95851.0,10.25,23962.75,1757084.0727661136,9002499.920721434,5779648.3576355,6711647.935870359,5482211.621313475,12385.69033203125,28733091.90830687,"[[0,190],[5,558],[10,452],[15,254],[20,54],[25,29],[30,23],[35,9],[40,6],[45,7],[50,2],[55,2],[60,6],[65,2],[75,1],[80,1],[90,2],[100,1],[105,5],[125,1],[185,1],[200,1],[290,1],[300,1],[370,1],[375,1],[395,1],[420,1],[700,1],[740,1]]",18258.7487302629,0.0
10003016302,Delaware,39.65446090698242,39.60546112060547,-75.61691284179688,-75.66494750976562,39.628292083740234,-75.64642333984375,1020.0,2069.0,98.91647855530474,94.43176631675034,4345.0,33337.0,28529.0,25669.0,28138.0,35.0,120018.0,8.75,30004.5,1128227.0072387694,10720483.034747312,8295966.098986817,7387734.289959717,8565318.681640627,10712.388342285156,36097729.11257323,"[[0,186],[5,1028],[10,486],[15,187],[20,57],[25,24],[30,9],[35,13],[40,14],[45,12],[50,10],[55,6],[60,2],[65,5],[70,3],[75,1],[80,1],[85,3],[90,1],[95,1],[100,3],[105,2],[110,1],[150,1],[160,1],[170,1],[175,1],[210,1],[250,1],[255,1],[305,1],[325,1],[375,1],[425,1],[900,1],[940,1],[1390,1]]",22938.685739178058,0.0
10003016305,Delaware,39.68027877807617,39.60493850708008,-75.5555191040039,-75.65280151367188,39.63330078125,-75.60874938964844,,0.0,0.0445235975066785,0.0,0.0,0.0,0.0,0.0,0.0,40.0,,10.0,,0.0,0.0,0.0,0.0,0.0,12507.795550537108,,"[[0,161],[5,807],[10,664],[15,192],[20,64],[25,19],[30,7],[35,6],[40,5],[45,5],[50,7],[55,12],[60,4],[65,3],[70,2],[75,5],[80,10],[85,8],[90,6],[95,6],[100,12],[105,11],[110,5],[115,3],[120,1],[125,2],[130,2],[135,1],[150,1],[160,2],[165,1],[175,1],[185,1],[190,1],[205,3],[210,2],[215,2],[220,2],[225,1],[230,1],[235,1],[240,3],[250,1],[255,2],[265,1],[270,2],[320,1],[330,1],[365,1],[390,2],[410,1],[420,1],[425,1],[450,2],[480,1],[495,1],[505,2],[510,1],[530,2],[550,1],[575,1],[630,1],[655,1],[675,1],[685,1],[750,1],[755,1],[785,1],[800,1],[805,1],[810,1],[920,2],[1175,1],[1285,1],[1370,1],[1425,1],[2695,1]]",0.0,0.0
10003016305,Delaware,39.68027877807617,39.60493850708008,-75.5555191040039,-75.65280151367188,39.63330078125,-75.60874938964844,1020.0,2094.0,98.04096170970614,95.09536784741144,8519.0,40214.0,35290.0,21810.0,140294.0,40.0,246127.0,10.0,61531.75,2239868.409399414,12763861.813903805,10654470.888720704,5957843.272692871,42795723.8468689,12507.795550537108,74411768.23158576,"[[0,161],[5,807],[10,664],[15,192],[20,64],[25,19],[30,7],[35,6],[40,5],[45,5],[50,7],[55,12],[60,4],[65,3],[70,2],[75,5],[80,10],[85,8],[90,6],[95,6],[100,12],[105,11],[110,5],[115,3],[120,1],[125,2],[130,2],[135,1],[150,1],[160,2],[165,1],[175,1],[185,1],[190,1],[205,3],[210,2],[215,2],[220,2],[225,1],[230,1],[235,1],[240,3],[250,1],[255,2],[265,1],[270,2],[320,1],[330,1],[365,1],[390,2],[410,1],[420,1],[425,1],[450,2],[480,1],[495,1],[505,2],[510,1],[530,2],[550,1],[575,1],[630,1],[655,1],[675,1],[685,1],[750,1],[755,1],[785,1],[800,1],[805,1],[810,1],[920,2],[1175,1],[1285,1],[1370,1],[1425,1],[2695,1]]",47285.74923474516,0.0
10003016401,Delaware,39.60765838623047,39.54182052612305,-75.65103912353516,-75.72660827636719,39.566890716552734,-75.67813110351562,1020.0,1947.0,100.183908045977,89.35291418081688,5992.0,41202.0,37191.0,29033.0,15774.0,52.0,129192.0,13.0,32298.0,1604353.0287658696,13277748.57545166,11005735.630761717,8215510.600744631,4747273.217492675,15707.15684814453,38850621.053216554,"[[0,131],[5,446],[10,632],[15,441],[20,149],[25,74],[30,27],[35,6],[40,6],[45,5],[50,5],[55,3],[60,1],[65,4],[90,1],[95,2],[105,3],[110,1],[125,1],[130,1],[150,1],[215,1],[235,1],[305,1],[360,1],[510,1],[1275,1],[1335,1]]",24688.040190351498,0.0
10003016404,Delaware,39.60810852050781,39.55263900756836,-75.55912017822266,-75.66084289550781,39.578330993652344,-75.61737060546875,1020.0,1107.0,77.91215786123489,90.44117647058825,5451.0,18082.0,17852.0,14045.0,50981.0,41.0,106411.0,10.25,26602.75,1446794.5340698245,5741656.375799559,5281979.676812747,3997821.391552734,15412349.749621583,12598.900775146483,31880601.727856457,"[[0,173],[5,349],[10,241],[15,148],[20,61],[25,26],[30,11],[35,12],[40,12],[45,6],[50,10],[55,8],[60,11],[70,4],[75,1],[80,2],[85,4],[95,1],[100,1],[105,1],[120,2],[145,1],[150,1],[160,1],[165,1],[180,1],[190,4],[225,2],[240,1],[245,2],[305,1],[315,2],[655,1],[1035,1],[1250,1],[1275,1],[1585,1],[1645,1]]",20258.86730798465,0.0
10003980100,Delaware,39.74959182739258,39.714351654052734,-75.4955062866211,-75.5335922241211,39.73207473754883,-75.5146713256836,1020.0,58.0,85.8974358974359,86.56716417910448,793.0,2236.0,347.0,296.0,21304.0,129.0,24976.0,32.25,6244.0,208300.90910644532,724076.7344360352,107300.07829589843,85049.86860351561,6389020.3127563475,39493.74434204101,7513747.903198239,"[[0,7],[5,2],[10,6],[15,2],[20,6],[25,2],[30,5],[35,1],[40,4],[45,1],[50,2],[60,1],[65,1],[75,2],[80,2],[85,1],[115,1],[120,1],[135,1],[155,1],[175,1],[210,1],[225,1],[235,1],[300,1],[425,1],[570,1],[610,1],[1540,1]]",4774.690987828347,0.0
10005050401,Delaware,38.71818923950195,38.55725860595703,-75.61415100097656,-75.71295928955078,38.646240234375,-75.67282104492188,1045.5,34.0,57.142857142857146,77.27272727272727,121.0,1418.0,789.0,685.0,13013.0,106.0,16026.0,26.5,4006.5,32174.09987182617,470569.61801147467,222133.49253540044,206689.2732055664,4091976.646923828,31730.749853515623,5023543.1305481,"[[0,4],[5,1],[10,5],[15,4],[20,2],[25,2],[35,3],[40,2],[45,2],[50,1],[60,1],[125,1],[160,1],[240,1],[285,1],[550,1],[580,1],[1390,1]]",3192.2638903263423,1.0
10005050403,Delaware,38.64434051513672,38.59579086303711,-75.58085632324219,-75.65287780761719,38.61476135253906,-75.61152648925781,1045.5,580.0,130.97595473833098,62.634989200863934,2805.0,13682.0,5273.0,5721.0,7920.0,29.0,35401.0,7.25,8850.25,761733.3089904785,4436797.3968139645,1539086.3969665517,1694826.2187133783,2449972.1368591306,8828.647021484374,10882415.458343504,"[[0,169],[5,216],[10,80],[15,35],[20,19],[25,13],[30,5],[35,4],[40,2],[45,6],[50,1],[55,6],[65,1],[80,2],[85,2],[90,3],[95,3],[100,1],[105,1],[110,1],[115,1],[130,1],[145,2],[150,1],[155,1],[190,1],[195,1],[235,1],[565,1]]",6915.346599882557,1.0
10005050405,Delaware,38.70766830444336,38.633731842041016,-75.61425018310547,-75.64862823486328,38.66888046264648,-75.62767791748047,1045.5,914.0,123.51868732907931,67.45387453874538,1740.0,11152.0,10331.0,13055.0,42473.0,31.0,78751.0,7.75,19687.75,471766.23715820326,3631182.793206787,2915796.717028808,3894034.329327394,13292872.716448972,9260.19384765625,24205652.79317015,"[[0,233],[5,328],[10,161],[15,76],[20,35],[25,19],[30,4],[35,4],[40,6],[45,7],[50,4],[55,4],[60,1],[65,2],[70,5],[75,1],[80,3],[85,1],[95,3],[100,1],[105,2],[150,1],[155,1],[160,1],[170,1],[185,1],[285,1],[290,1],[380,1],[480,1],[640,1],[880,1],[985,1],[1335,1],[3065,1]]",15381.739410881377,1.0
10005050406,Delaware,38.69976043701172,38.637939453125,-75.58908081054688,-75.622802734375,38.66929626464844,-75.60617065429688,,0.0,0.0609013398294762,0.0,0.0,0.0,0.0,0.0,0.0,34.0,,8.5,,0.0,0.0,0.0,0.0,0.0,10347.9232421875,,"[[0,260],[5,258],[10,135],[15,69],[20,32],[25,28],[30,13],[35,22],[40,11],[45,13],[50,10],[55,6],[60,7],[65,6],[70,4],[75,3],[80,4],[85,7],[90,3],[95,3],[105,4],[110,3],[125,2],[130,3],[140,3],[145,2],[150,2],[155,1],[170,2],[180,1],[220,1],[255,1],[290,1],[305,1],[320,1],[420,1],[525,1],[625,1],[645,1],[735,1],[835,1],[1465,1],[1480,1],[1655,1],[1940,1]]",0.0,0.0
10005050406,Delaware,38.69976043701172,38.637939453125,-75.58908081054688,-75.622802734375,38.66929626464844,-75.60617065429688,1045.5,932.0,86.72350791717417,65.4494382022472,3955.0,18269.0,10204.0,10863.0,68373.0,34.0,111664.0,8.5,27916.0,1054697.5143371583,6003852.571154785,3017189.278826906,3205870.628112794,21350089.82702026,10347.9232421875,34631699.81945191,"[[0,260],[5,258],[10,135],[15,69],[20,32],[25,28],[30,13],[35,22],[40,11],[45,13],[50,10],[55,6],[60,7],[65,6],[70,4],[75,3],[80,4],[85,7],[90,3],[95,3],[105,4],[110,3],[125,2],[130,3],[140,3],[145,2],[150,2],[155,1],[170,2],[180,1],[220,1],[255,1],[290,1],[305,1],[320,1],[420,1],[525,1],[625,1],[645,1],[735,1],[835,1],[1465,1],[1480,1],[1655,1],[1940,1]]",22007.08183870925,7.0
10005050407,Delaware,38.72325897216797,38.63954162597656,-75.48059844970703,-75.59442138671875,38.68115997314453,-75.55165100097656,1045.5,299.0,92.70664505672607,52.27272727272727,1050.0,5430.0,3451.0,2408.0,14187.0,34.0,26526.0,8.5,6631.5,287459.0011535644,1726158.4435974115,1026942.6613769536,680455.2111083985,4453066.542907717,9769.24755859375,8174081.860144039,"[[0,64],[5,109],[10,60],[15,21],[20,10],[25,5],[30,2],[35,3],[40,2],[50,2],[55,1],[60,1],[65,3],[70,1],[75,2],[80,2],[95,1],[110,1],[115,1],[125,1],[130,2],[145,1],[170,1],[175,1],[520,1],[1395,1]]",5194.307221139038,0.0
10005050408,Delaware,38.667510986328125,38.59941101074219,-75.43038177490234,-75.59333038330078,38.63356018066406,-75.52279663085938,1045.5,421.0,164.72148541114058,67.7938808373591,1709.0,6496.0,3326.0,4069.0,8686.0,34.0,24286.0,8.5,6071.5,472364.0467651367,2104745.1147766113,978454.4033874512,1207646.5264770507,2703780.360284423,10373.903442382812,7466990.4516906785,"[[0,94],[5,154],[10,90],[15,34],[20,21],[25,4],[30,2],[35,2],[40,3],[50,1],[55,1],[60,1],[65,2],[80,1],[85,1],[95,1],[105,1],[110,1],[120,2],[155,1],[170,1],[185,1],[285,1],[305,1]]",4744.978468163969,0.0
10005051701,Delaware,38.62031936645508,38.52450942993164,-75.3546371459961,-75.58085632324219,38.570701599121094,-75.46528625488281,1045.5,224.0,87.75510204081633,74.4186046511628,1313.0,5245.0,7364.0,8456.0,7579.0,55.0,29957.0,13.75,7489.25,351652.846520996,1746978.0062744142,2101805.273669433,2589953.5504516605,2359931.1226257323,17000.63013305664,9150320.799542235,"[[0,40],[5,41],[10,35],[15,26],[20,17],[25,8],[30,8],[35,1],[40,4],[45,3],[50,4],[55,4],[60,3],[65,6],[70,3],[75,2],[80,1],[95,1],[100,2],[105,1],[115,1],[125,1],[140,1],[150,1],[170,1],[180,1],[200,1],[240,1],[255,2],[260,1],[265,2],[480,1]]",5814.668634106808,0.0
10005051702,Delaware,38.55506896972656,38.45196914672851,-75.31842041015625,-75.5581283569336,38.49476623535156,-75.4531478881836,1045.5,283.0,55.46875,79.71830985915493,2792.0,6127.0,8835.0,8408.0,28725.0,53.0,54887.0,13.25,13721.75,762042.4005126951,2039861.193609619,2713998.3489074716,2424020.508679199,8971000.988653565,16020.095886230469,16910923.440362543,"[[0,51],[5,57],[10,40],[15,27],[20,23],[25,9],[30,8],[35,6],[40,6],[45,4],[50,3],[55,2],[60,3],[65,5],[70,2],[75,2],[80,2],[85,3],[95,2],[110,2],[115,1],[120,2],[130,1],[140,1],[145,1],[150,1],[160,1],[165,2],[170,1],[185,1],[235,3],[245,1],[285,1],[290,1],[310,1],[315,1],[340,1],[355,1],[445,1],[475,1],[695,1],[2290,1]]",10746.22608940408,1.0
10005051801,Delaware,38.6043815612793,38.51713943481445,-75.56273651123047,-75.70156860351562,38.55918884277344,-75.6346664428711,1045.5,402.0,164.7058823529412,62.422360248447205,2477.0,9289.0,3702.0,3968.0,7215.0,27.0,26651.0,6.75,6662.75,663352.0528381348,3074854.183093262,1083759.9724548338,1189441.281573486,2243648.4641967774,8320.0158203125,8255055.9541565,"[[0,137],[5,136],[10,37],[15,26],[20,10],[25,7],[30,6],[35,13],[40,4],[50,4],[65,4],[70,2],[85,3],[95,2],[105,4],[115,1],[120,2],[145,1],[160,1],[230,1],[690,1]]",5245.763070058894,0.0
10005051802,Delaware,38.57014846801758,38.5128288269043,-75.55625915527344,-75.59175109863281,38.540077209472656,-75.5702896118164,,0.0,0.1104972375690607,0.0,0.0,0.0,0.0,0.0,0.0,23.0,,5.75,,0.0,0.0,0.0,0.0,0.0,7081.747607421875,,"[[0,249],[5,160],[10,73],[15,35],[20,19],[25,11],[30,10],[35,3],[40,5],[45,5],[50,3],[55,2],[65,4],[70,3],[75,2],[80,2],[85,2],[95,2],[100,2],[135,1],[150,1],[185,1],[195,1],[220,1],[265,1],[275,1],[310,1],[355,1],[410,1],[620,1],[1020,1]]",0.0,0.0
10005051802,Delaware,38.57014846801758,38.5128288269043,-75.55625915527344,-75.59175109863281,38.540077209472656,-75.5702896118164,1045.5,604.0,107.6243093922652,62.012320328542096,1092.0,10117.0,5034.0,5782.0,21284.0,23.0,43309.0,5.75,10827.25,291424.640045166,3272773.9157165526,1465305.1503967275,1712796.2079589842,6572186.740747068,7081.747607421875,13314486.654864492,"[[0,249],[5,160],[10,73],[15,35],[20,19],[25,11],[30,10],[35,3],[40,5],[45,5],[50,3],[55,2],[65,4],[70,3],[75,2],[80,2],[85,2],[95,2],[100,2],[135,1],[150,1],[185,1],[195,1],[220,1],[265,1],[275,1],[310,1],[355,1],[410,1],[620,1],[1020,1]]",8460.83209838363,1.0
10005051900,Delaware,38.53804016113281,38.45560073852539,-75.55697631835938,-75.69853973388672,38.490692138671875,-75.62505340576172,1045.5,481.0,79.35723114956737,74.9221183800623,1420.0,7846.0,4714.0,4858.0,17970.0,33.0,36808.0,8.25,9202.0,378616.1377075196,2607041.9546020506,1369539.8733154286,1408714.254541016,5633475.686401369,10564.580895996094,11397387.906567384,"[[0,123],[5,147],[10,86],[15,48],[20,11],[25,13],[30,11],[35,8],[40,2],[45,3],[50,2],[55,2],[60,1],[70,5],[75,1],[80,3],[85,1],[90,1],[100,2],[105,2],[110,2],[120,1],[140,1],[145,1],[150,1],[495,1],[720,1],[855,1]]",7242.591317058632,1.0
